host_response_rate;host_is_superhost;host_listings_count;host_has_profile_pic;host_identity_verified;is_location_exact;accommodates;bathrooms;bedrooms;beds;price;security_deposit;cleaning_fee;guests_included;extra_people;minimum_nights;maximum_nights;availability_30;availability_60;availability_90;availability_365;number_of_reviews;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;instant_bookable;require_guest_profile_picture;require_guest_phone_verification;calculated_host_listings_count;reviews_per_month;Cats;Other pets;FamilyKid Friendly;Shampoo;Washer;Hair Dryer;Pets Allowed;Breakfast;Iron;Carbon Monoxide Detector;Hangers;24Hour Checkin;Cable TV;Smoke Detector;TV;Hot Tub;First Aid Kit;Pets live on this property;Gym;Dryer;Free Parking on Premises;Smoking Allowed;Heating;Lock on Bedroom Door;Internet;Air Conditioning;BuzzerWireless Intercom;Doorman;Laptop Friendly Workspace;Pool;Essentials;Safety Card;Suitable for Events;Fire Extinguisher;Washer  Dryer;Wireless Internet;Kitchen;Dogs;Elevator in Building;Indoor Fireplace;Wheelchair Accessible;host_response_time_within a day;host_response_time_within a few hours;host_response_time_within an hour;neighbourhood_group_cleansed_Beacon Hill;neighbourhood_group_cleansed_Capitol Hill;neighbourhood_group_cleansed_Cascade;neighbourhood_group_cleansed_Central Area;neighbourhood_group_cleansed_Delridge;neighbourhood_group_cleansed_Downtown;neighbourhood_group_cleansed_Interbay;neighbourhood_group_cleansed_Lake City;neighbourhood_group_cleansed_Magnolia;neighbourhood_group_cleansed_Northgate;neighbourhood_group_cleansed_Other neighborhoods;neighbourhood_group_cleansed_Queen Anne;neighbourhood_group_cleansed_Rainier Valley;neighbourhood_group_cleansed_Seward Park;neighbourhood_group_cleansed_University District;neighbourhood_group_cleansed_West Seattle;zipcode_98102;zipcode_98103;zipcode_98104;zipcode_98105;zipcode_98106;zipcode_98107;zipcode_98108;zipcode_98109;zipcode_98112;zipcode_98115;zipcode_98116;zipcode_98117;zipcode_98118;zipcode_98119;zipcode_98121;zipcode_98122;zipcode_98125;zipcode_98126;zipcode_98133;zipcode_98134;zipcode_98136;zipcode_98144;zipcode_98146;zipcode_98177;zipcode_98178;zipcode_98199;"zipcode_99
98122";property_type_Bed & Breakfast;property_type_Boat;property_type_Bungalow;property_type_Cabin;property_type_Camper/RV;property_type_Chalet;property_type_Condominium;property_type_Dorm;property_type_House;property_type_Loft;property_type_Other;property_type_Tent;property_type_Townhouse;property_type_Treehouse;property_type_Yurt;room_type_Private room;room_type_Shared room;bed_type_Couch;bed_type_Futon;bed_type_Pull-out Sofa;bed_type_Real Bed;cancellation_policy_moderate;cancellation_policy_strict
1.0;0;1.0;1;1;0;5;2.5;2.0;2.0;200.0;500.0;150.0;0;0.0;3;365;20;20;32;284;27;93.0;9.0;10.0;10.0;10.0;9.0;9.0;0;0;0;1;2.87;0;0;1;1;1;1;0;0;1;1;1;1;0;1;1;0;0;0;0;1;1;0;1;0;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0
1.0;0;1.0;1;1;1;2;1.0;1.0;1.0;50.0;0.0;0.0;1;35.0;1;4;27;57;87;362;30;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;1;1.14;0;0;0;1;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0
0.67;0;1.0;1;1;1;5;2.0;3.0;3.0;150.0;250.0;125.0;1;0.0;4;1125;0;0;0;223;2;90.0;10.0;9.0;10.0;10.0;10.0;10.0;0;0;0;1;0.4;0;0;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0
1.0;0;4.0;1;1;1;6;2.0;3.0;4.0;475.0;1000.0;175.0;6;50.0;4;365;30;60;90;365;19;97.0;10.0;10.0;10.0;10.0;10.0;9.0;0;0;0;3;0.65;0;0;1;1;1;1;0;0;1;1;1;1;1;1;1;0;1;0;0;1;1;0;1;0;1;0;0;0;1;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1
1.0;0;1.0;1;1;1;5;3.0;3.0;3.0;375.0;0.0;125.0;5;35.0;2;30;0;0;2;238;21;93.0;9.0;9.0;9.0;9.0;9.0;9.0;0;0;0;1;0.49;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1
;0;1.0;1;1;1;6;2.5;2.0;2.0;450.0;500.0;125.0;6;25.0;2;7;0;8;36;311;0;;;;;;;;0;0;0;1;;0;0;1;1;1;0;0;0;0;1;0;0;1;1;1;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1
0.5;0;1.0;1;1;1;1;0.5;1.0;1.0;75.0;0.0;0.0;1;0.0;1;1125;0;0;0;32;0;;;;;;;;0;0;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
0.33;0;1.0;1;1;1;4;2.5;3.0;2.0;350.0;500.0;100.0;1;0.0;2;4;5;32;62;333;3;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;1;0.53;0;0;1;1;1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0
1.0;0;1.0;1;1;1;2;1.0;1.0;1.0;75.0;250.0;35.0;1;25.0;3;365;29;59;89;364;7;88.0;10.0;9.0;9.0;10.0;7.0;9.0;0;0;0;1;0.23;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0
1.0;1;1.0;1;1;1;4;1.0;2.0;2.0;119.0;250.0;30.0;4;10.0;2;1125;21;21;27;286;23;99.0;10.0;10.0;10.0;10.0;9.0;10.0;1;0;0;1;0.75;0;0;1;1;1;0;0;0;0;1;0;0;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0
1.0;0;2.0;1;1;0;6;1.5;2.0;2.0;97.0;0.0;15.0;4;15.0;1;1125;4;21;51;110;1;;;;;;;;0;0;0;2;0.53;0;0;1;1;1;0;0;0;0;1;0;1;0;1;1;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0
1.0;1;1.0;1;1;1;4;1.5;2.0;2.0;125.0;200.0;0.0;4;25.0;2;31;0;28;57;57;16;98.0;10.0;10.0;10.0;10.0;10.0;10.0;1;0;0;1;2.93;0;0;1;1;1;0;0;0;0;1;0;0;0;1;1;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1.0;0;3.0;1;0;1;8;2.0;3.0;5.0;200.0;500.0;20.0;1;0.0;1;1125;10;40;70;345;3;93.0;9.0;9.0;9.0;9.0;9.0;8.0;0;0;0;3;0.64;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1
1.0;0;1.0;1;1;1;6;1.0;2.0;3.0;108.0;300.0;76.0;4;22.0;3;1125;22;49;73;73;12;92.0;9.0;10.0;10.0;9.0;9.0;9.0;0;0;0;1;0.84;1;0;1;0;1;0;0;0;0;1;0;0;1;1;1;1;0;1;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1
1.0;0;1.0;1;1;0;1;1.0;1.0;1.0;49.0;150.0;25.0;0;0.0;20;1125;30;60;90;365;0;;;;;;;;0;0;0;1;;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0
1.0;1;1.0;1;1;1;4;1.0;1.0;1.0;125.0;100.0;25.0;2;40.0;2;1125;28;58;88;363;71;99.0;10.0;10.0;10.0;10.0;9.0;10.0;0;0;1;1;1.55;0;0;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;0;0;1;1;0;1;0;1;0;0;0;1;0;1;1;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
1.0;0;1.0;1;0;1;2;1.0;1.0;1.0;70.0;0.0;0.0;1;0.0;1;1125;30;60;90;365;3;87.0;9.0;8.0;10.0;9.0;9.0;7.0;0;0;0;1;0.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0
1.0;0;1.0;1;1;1;4;1.0;1.0;1.0;70.0;0.0;0.0;2;10.0;1;10;0;0;0;0;12;85.0;9.0;9.0;10.0;10.0;9.0;9.0;0;0;0;1;1.28;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0
1.0;0;3.0;1;0;1;6;1.0;2.0;4.0;98.0;500.0;0.0;1;0.0;1;1125;6;31;61;336;7;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;3;2.06;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1.0;1;1.0;1;0;1;2;1.0;1.0;1.0;100.0;0.0;0.0;1;0.0;2;29;0;0;0;37;159;97.0;10.0;10.0;10.0;10.0;10.0;10.0;0;1;1;1;2.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1.0;0;2.0;1;1;1;2;1.5;1.0;1.0;36.0;0.0;10.0;1;5.0;1;1125;5;30;59;59;0;;;;;;;;0;0;0;2;;0;0;1;1;1;0;0;0;1;1;1;0;0;1;1;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0
1.0;0;3.0;1;0;1;4;1.0;1.0;2.0;80.0;300.0;10.0;1;0.0;1;1125;19;49;79;354;2;80.0;9.0;10.0;10.0;10.0;9.0;10.0;0;0;0;3;0.59;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0
;0;1.0;1;0;1;8;2.0;4.0;4.0;199.0;0.0;99.0;8;50.0;3;1125;30;60;90;150;0;;;;;;;;1;0;0;1;;0;0;1;1;1;1;0;0;1;1;1;1;1;1;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0
0.89;0;3.0;1;1;1;6;1.0;2.0;2.0;139.0;0.0;170.0;4;0.0;2;180;5;35;65;308;3;93.0;10.0;10.0;10.0;10.0;9.0;9.0;0;0;0;3;0.61;0;0;1;1;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
0.89;0;3.0;1;1;1;8;1.0;2.0;1.0;150.0;0.0;170.0;1;0.0;2;1125;1;1;1;5;1;80.0;10.0;10.0;8.0;8.0;6.0;8.0;0;0;0;3;0.22;0;0;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
1.0;0;1.0;1;1;0;2;2.0;1.0;2.0;55.0;0.0;20.0;2;25.0;1;1125;30;60;90;365;1;100.0;8.0;10.0;10.0;10.0;10.0;10.0;0;0;0;1;0.25;0;0;1;1;1;0;0;0;0;1;0;0;0;1;1;1;1;1;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0
;0;1.0;1;1;1;6;1.5;2.0;2.0;125.0;125.0;85.0;0;0.0;2;1125;30;60;90;365;5;84.0;9.0;10.0;9.0;10.0;9.0;9.0;0;0;0;1;0.84;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0
1.0;0;1.0;1;1;1;2;1.0;1.0;1.0;150.0;0.0;10.0;2;15.0;1;5;30;60;90;365;4;90.0;10.0;10.0;10.0;10.0;9.0;9.0;0;0;0;1;0.78;0;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0
0.8;0;1.0;1;1;1;2;1.5;1.0;1.0;73.0;0.0;0.0;1;0.0;1;1125;12;42;72;347;0;;;;;;;;0;0;0;1;;0;0;1;1;1;1;1;0;1;0;1;1;0;0;1;0;0;1;0;1;1;0;1;0;0;0;0;0;1;0;1;0;1;0;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0
0.8;1;1.0;1;1;1;4;1.0;1.0;1.0;95.0;250.0;50.0;1;15.0;2;1125;3;4;19;294;28;96.0;10.0;10.0;10.0;10.0;9.0;10.0;0;0;0;1;1.09;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
;0;1.0;1;1;0;2;1.0;1.0;1.0;88.0;0.0;0.0;1;0.0;1;2;0;0;0;100;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;1;0.34;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;1;1;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0
1.0;0;1.0;1;0;1;2;1.0;1.0;2.0;70.0;100.0;0.0;2;0.0;1;1125;29;59;89;364;0;;;;;;;;0;0;0;1;;0;0;0;1;1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0
;0;1.0;1;1;1;3;1.0;1.0;1.0;100.0;0.0;25.0;1;0.0;1;1125;0;0;0;0;0;;;;;;;;0;0;0;1;;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
0.9;0;1.0;1;0;1;4;1.0;3.0;4.0;100.0;0.0;25.0;1;0.0;3;1125;30;60;90;350;3;87.0;9.0;9.0;10.0;10.0;9.0;9.0;0;0;0;1;0.65;0;0;1;1;1;0;0;0;0;1;0;0;0;1;1;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1.0;1;1.0;1;0;1;6;2.0;3.0;3.0;129.0;0.0;89.0;4;29.0;1;1125;0;3;33;308;0;;;;;;;;0;0;0;1;;0;0;1;1;1;0;0;0;1;1;1;1;1;1;1;0;0;0;0;1;1;0;1;0;1;1;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1
1.0;0;1.0;1;1;1;3;2.5;1.0;1.0;50.0;0.0;0.0;1;0.0;1;1125;22;22;22;99;10;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;1;3.45;1;0;1;1;1;0;0;0;0;1;0;0;0;0;1;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0
1.0;0;2.0;1;1;1;2;1.0;1.0;1.0;96.0;0.0;20.0;1;5.0;1;90;22;52;82;357;60;97.0;10.0;10.0;10.0;10.0;10.0;10.0;1;0;0;2;2.11;1;0;1;1;1;0;0;1;0;1;0;0;0;1;1;1;1;0;0;1;1;0;1;0;1;1;0;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0
1.0;1;1.0;1;1;1;4;1.0;2.0;2.0;85.0;95.0;60.0;4;15.0;3;1125;0;0;0;47;30;98.0;10.0;10.0;10.0;10.0;10.0;10.0;0;1;1;1;1.43;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0
;0;1.0;1;1;1;6;1.0;3.0;3.0;189.0;0.0;85.0;4;10.0;3;10;0;0;0;247;25;90.0;9.0;9.0;10.0;10.0;9.0;9.0;0;0;0;1;1.28;0;0;1;1;1;0;0;0;0;1;0;0;1;1;1;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1
1.0;1;4.0;1;1;1;2;1.0;1.0;1.0;55.0;0.0;0.0;1;10.0;1;29;2;32;62;189;14;94.0;9.0;9.0;10.0;10.0;9.0;10.0;0;0;0;4;2.84;0;0;1;1;1;0;0;0;0;1;0;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0
